MFS,T3,5-5-5-5-5-10_2
MFS,T4,5_2-5_2-6-8-6-8
MFS,T5,5-5_2-5-5_2-6-*
MFS,T6,4-5-4-5-8_2-10
MFS,T7,5-5-5-5-6_2-*
MFS,T8,5-5-5-5-5_2-10_2
MON,T1,4-5_2-5-8_2-5-8_2
MOR,T1,5-5-5-5_2-8-12
MOR,T2,5-5-5-5_2-5-8
MOR,T3,4-5_2-5-8_2-5-8_2
MOR,T4,4-5_2-5-8-5-8
MOZ,T1,4-4-4-6-6-8
MOZ,T2,4-4-4-6-6-8
MOZ,T3,4-4-4-6-6-8
MOZ,T4,4-8_3-4-8_3-6-12
MOZ,T5,4-8_3-4-8_3-6-8
MOZ,T6,4-8-4-8-6-8
MRE,T1,5-6_2-6-6_2-6-6_2
MRE,T2,4-6-5-6_2-5-6_2
MRE,T3,5-6-5-6-6-6_2
MRE,T4,5-6_2-5-6_2-6_2-6_2
MRT,T1,4-4-4-6-8-8
MRT,T2,4-4-4-6-8-8
MRT,T3,4-8_2-4-8_2-6-8_2
MRT,T4,4-8_2-4-8_2-6-8_2
MSE,T1,4-5-4-6-5-6
MSE,T2,4-5-4-10-5-6
MSE,T3,5-6-5_2-6-6-10
MSE,T4,4-5_2-5-5-5-10
MSE,T5,5-5-5-6-5_2-10
MSE,T6,4-5-4-10-5-6
MSE,T7,4-5-5-6-5-6
MSE,T8,4-5_2-5-6-5-6
MSO,T1,4-6-4-6_2-6-6
MSO,T2,4-6_2-4-6_2-6-6
MSO,T3,6-6-6-6_2-6_2-6_2
MTF,T1,4-5-5-6-5-8
MTF,T2,5-5_2-5-6-5-8
MTF,T3,5-6-5-7-5-8
MTF,T4,5-6-5-6-5-6
MTF,T5,5-6-5-6_2-5-7
MTF,T6,5-5-5-5-5_2-6
MTN,T1,5-5-5-5-5-6
MTN,T2,5-5-5-5-5-5
MTN,T3,5-5-5-5-5-5
MTT,T1,5-5-5-5-6-10_2
MTT,T2,5_2-6_2-6-6_2-6-6_2
MTT,T3,5-5-5-5-6_2-10_2
MTT,T4,5-5-5-5-6_2-*
MTT,T5,5_2-6_2-6-6_2-6-6_2
MTT,T6,5-5-5-5-6_2-10_2
MTT,T7,5-5-5-5-10_2-*
MTW,T1,4-6_2-5-6-5-6
MTW,T2,4-6_2-5-6-5-6
MTW,T3,5-6-5-6-5_2-6
MTW,T4,5-6-5-6-6-6_2
MTW,T5,5-6_2-5-6_2-5_2-6
MTW,T6,5-6_2-5-6_2-6_2-12_6
MTW,T7,5-5-5-5-6-12_6
MVY,T1,4-6_3-6-6-6_2-6_2
MVY,T2,4-6_3-4-6_3-6_2-10_6
MWF,T1,4-4-4-8_2-8-8
MWF,T2,4-4-4-8_2-8-8
MWF,T3,4-4-4-8_2-8-8
MWF,T4,4-4-4-8_2-8-8
MWF,T5,4-4-4-6-8-8
MWF,T6,4-4-4-8_2-8-8
MWF,T7,4-4-4-8_2-8-8
MWF,T8,4-4-4-8_2-8-8
MWF,T9,4-4-4-8_2-8-8
MWF,T10,4-4-4-6-8-8
MWF,T11,4-4-4-8_2-8-8
MWF,T12,4-4-4-8_2-8-8
MWF,T13,4-4-4-8_2-8-8
MWF,T14,4-4-4-8_2-8-8
MWF,T15,4-4-4-8_2-8-8
MWF,T16,4-4-4-8_2-8-8
MWW,T1,4_2-6-5-5-5-5
MWW,T2,5-5-5-5-6-10_2
MWW,T3,4-5-4-5-6-10_2
MWW,T4,4-10_2-5_2-6_2-5_2-6_2
MWW,T5,4-5-5-6_2-5-6_2
MWW,T6,4-10_4-4-10_4-4-10_4
MWW,T7,4-6_2-4-6_2-4-6_2
MWW,T8,5-6_2-5-6_2-5-6_2
NAB,T1,3-4-8-9_4-8-9_4
NAB,T2,3-3-9_4-9_4-9_4-9_4
NAT,T1,4-8_2-4-8_2-4_2-8_4
NAT,T2,4_2-4_2-8_4-8_4-8_4-8_4
NES,T1,4-6-5-5-5_2-10
NES,T2,5-5-5-6_2-5-10
NES,T3,5-5_2-5-5_2-12_2-*
NES,T4,5-5-5-5-5-6_2
NES,T5,4-10-5-5-5-5
NES,T6,5-5_2-5-6-5-6
NES,T7,5-5-5-5-12_6-*
NON,T1,5-6-5-6-5-6
NON,T2,5-6-5-6-5-6_2
NON,T3,4-6-5-5-5-5
NON,T4,5-5_2-5-6-5-6
NON,T5,5-5-5-5-12_2-*
NPO,T1,3-6_2-6-6-6-6
NPT,T1,3-3-8-8-8-8
NPT,T2,3-4-8-8-8-8
NSI,T1,5-6-5-6-5_2-6
NSI,T2,5-6-5-6-6_2-8_2
NSI,T3,5-5-5-5-6-8_2
OBW,T1,3-3-8-8-8-10
OBW,T2,3-3-8-10-8-10
OBW,T3,3-3-8-8-8-8
OBW,T4,3-4-8-8-8-8
OBW,T5,3-3-10-10-10-10
OFF,T1,4-4-4-6-6-8
OFF,T2,4-8-4-8-6-6
OKO,T1,5-5-5-6-5_2-10
OKO,T2,5-5-5-5_2-5-10
OKO,T3,5-5-5-5-5_2-6
OKO,T4,5-5-5-6_2-5-10
OKO,T5,5-5-5-5_2-5-10
OKO,T6,4-10-5-5-5-5
OKO,T7,5-5-5-5-12_6-*
OKO,T8,5-5_2-5-5_2-12_2-*
OKO,T9,5-5-5-5-5-5_2
OKO,T10,5-5_2-5-5_2-12_2-*
OKO,T11,5-5-5-5-5-6_2
OSI,T1,4-6-4-6-6-6_2
OSI,T2,4-6_2-6_2-6_2-6_2-6_2
OSI,T3,6_2-6_2-6_2-6_2-6_2-12_6
OSO,T1,3-3-8-8-8-14_10
OSO,T2,3-3-8-8-14_7-14_7
OWE,T1,4-4-4-8_3-6_2-8_2
OWE,T2,4-6_2-4-6_2-4-8_2
OWE,T3,4-8_2-6_2-8_2-6_2-8_2
PAR,T1,4-6-6-6-6-10_2
PAR,T2,4-6-4-8_2-6-6_2
PAR,T3,4-6_2-4-8_2-8_2-10
PAR,T4,4-6-6_2
PAU,T1,4-4-4-8_2-8-8
PAU,T2,4-4-4-8_2-8-8
PAU,T3,4-4-4-8_2-8-8
PAU,T4,4-4-4-8_2-8-8
PAU,T5,4-4-4-8_2-8-8
PAU,T6,4-4-4-6-8-8
PAU,T7,4-4-4-6-8-8
PAU,T8,4-4-4-8_2-8-8
PCR,T1,5-5-5-6-5_2-8
PCR,T2,5-6-5-8-5_2-6
PCR,T3,5-5-5-5_2-5-8
PCR,T4,5-5-5-6-5_2-6
PCR,T5,5-6-5-8-6-6_2
PCR,T6,5-5-5-5-10_6-12_2
PCR,T7,5-5_2-5-5_2-10_2-10_2
PCR,T8,5-5-5-5-5_2-6
PCR,T9,5-5_2-5-5_2-10_2-12_2
PCR,T10,5-5-5-5-6-6_2
PCS,T1,4-10-5-5-5-5
PCS,T2,5-5-5-5_2-5-10
PCS,T3,5-5-5-5_2-5-10
PCS,T4,5-5-5-6-5_2-10
PCS,T5,5-6-5-8-6-6_2
PCS,T6,5-5-5-6-5_2-6
PCS,T7,5-5-5-6-5_2-8
PCS,T8,5-5-5-5_2-5-8
PCS,T9,5-5-5-5-5_2-6
PCS,T10,5-5-5-6_2-5-10
PCS,T11,5-6-5-8-5_2-6
PCS,T12,5-5-5-5-10_6-0
PCS,T13,5-5-5-5-5-6_2
PCS,T14,5-5-5-5-5-5_2
PCS,T15,5-5_2-5-5_2-10_2-0
PCS,T16,5-5_2-5-5_2-10_2-0
PCS,T17,5-5_2-5-5_2-12_2-12_2
PCS,T18,5-5_2-5-5_2-10_2-12_2
PCS,T19,5-5-5-5-6-6_2
PCS,T20,5-5-5-5-12_2-12_6
PCS,T21,5-5-5-5-5_2-6
PHI,T1,4-4-4-8_2-8-8
PHI,T2,4-4-4-8_2-8-8
PON,T1,4-6-4-6-6-8
PON,T2,4-6-4-6-6_2-10_7
PON,T3,4-6-4-6_2-6_3-6_4
PON,T4,4-6-6-6_2-6_4-10_7
PON,T5,4-4-4-6-6-6_3
PON,T6,4-6-4-6-6_2-8
POR,T1,4-4-4-6-8-8_2
POR,T2,4-8_2-6_2-8_2-6_2-8_
POR,T3,4-4-4-8_2-6-8
POR,T4,4-6-4-6_3-4-8_3
POS,T1,5-6-5-6_2-5-11
POS,T2,4-5-4-5-4-11_2
POS,T3,4-6-4-6_2-4-11_2
POS,T4,4-5_2-6-6_2-6-6_2
POS,T5,4-5-5-6_2-5-6_2
PSI,T1,4-6_2-6-6_3-6_2-6_3
PSI,T2,4-6_2-6-6_3-6_2-6_3
PSI,T3,6-6_2-6_2-6_2-6_2-6_2
PSI,T4,4-6_2-6-6_3-6_2-6_3
PSI,T5,4-6_2-6-6_3-6_2-6_3
PSI,T6,4-6_2-6-6_3-6_2-6_3
PSI,T7,6-6_2-6_2-6_2-6_2-6_2
PSI,T8,6-6_2-6_2-6_2-6_2-6_2
PSI,T9,4-6_2-6-6_3-6_2-6_3
PTT,T1,4-4-4-6-6-8
PTT,T2,4-4-6-6-6-8
PTY,T1,4-5-4-5-5-8
PTY,T2,4-5-4-8-5-5
PTY,T3,4-8-5-8-5-10
PTY,T4,4-4-5-5-5-10
PTY,T5,4-5-5-5_2-10-12
PUN,T1,3-4-4-10_2-8-10
PUN,T2,3-4-4-10_2-8-10
PUN,T3,4-4-4-8-10-10
PUN,T4,4-4-4-8-10-10
PUN,T5,3-3-10-10-10_2-10_2
PWN,T1,4-4-4-8_2-8-8
PWN,T2,4-4-4-6-8-8
PWN,T3,4-4-4-8_2-8-8
PWO,T1,4-5-4-5-5-9
PWO,T2,4-5-4-9-5-5
PWO,T3,4-4-5-5-5-9
PWO,T4,4-9-5-9-5-9_2
PWO,T5,4-5-5-5_2-9-12
PWW,T1,4-5-4-5-5-8
PWW,T2,4-5-4-10-5-5
PWW,T3,4-4-5-5-5-8
PWW,T4,4-10-5-8-5-8
PWW,T5,4-5-5-5_2-10-0
RHO,T1,4-4-4-6-8-8
RON,T1,3-4-10_4-*-10_4-*
RON,T2,4-4-6-6-6-6
RON,T3,4-4-6_2-10_4-10_2-10_2
RON,T4,3
RRO,T1,4-8-5-8-5-10_4
RRO,T2,4-5-4-8-5-5
RRO,T3,4-5-5-5-5-10_3
RRO,T4,4-5-4-5-5-8
RRO,T5,5-5-5_2-5_2-10-10_3
RSN,T1,3-4-8_3-9_4-8_3-9_4
RSN,T2,4-4-6_2-8-6_2-8
RSN,T3,3-4-8_2-9_4-8_2-9_4
RSN,T4,4-5_2-5-8-5-8
RSN,T5,3-3-9_4-9_4-9_4-9_4
RTE,T1,4-5-4-6-5-6
RTE,T2,4-4-5-8-6-6
RTE,T3,4-5-5-6-6-8
RTH,T1,4-6-5-6-5-8
RTH,T2,4-4-5-8-5-8
RTH,T3,4-5-4-6-5-5
RTH,T4,4-5-4-8-5-5
RUT,T1,4-4-5-6-5-8
RUT,T2,4-5-4-6-5-6
RUT,T3,4-5-5-6-6-6
RUT,T4,4-5-5-5-6-8
RUT,T5,5-5-6-6-6-6
RWR,T1,5-6-5-6-5-6_2
RWR,T2,4-5_2-6_2-6_2-8-8
RWY,T1,3-8-3-12-3-12
SAF,T1,4-6_2-6_2-6_3-6_2-6_3
SAF,T2,4-6_2-6-6_3-6_2-6_3
SAF,T3,6-6_2-6_2-6_2-6_2-6_2
SAF,T4,4-6_2-6-6_3-6_2-6_3
SAO,T1,4-4-4-6_2-6_3-12_4
SAO,T2,4-4-4-12_5-6-6_3
SAO,T3,4-6-4-6-4-12_6
SAO,T4,4-4-6-6-6_2-12_5
SAS,T1,4-6-4-6-6-8
SAS,T2,4-4-4-6-6-6
SAT,T1,4-6-4-8-6-6
SAT,T2,4-4-4-6-6-8
SAV,T1,4-4-4-8-6-8
SAV,T2,4-4-4-8-6-8
SAV,T3,4-4-4-8-6-8
SBE,T1,4-6-4-8-4-8_7
SBE,T2,4-4-4-6-8-12
SBE,T3,4-4-4-8-6-6_2
SBE,T4,4-4-4-8_2-6_2-8_4
SBN,T1,3-4_2-8-8-8-8
SBN,T2,4-8_2-4-8_2-4-8_2
SBS,T1,4-4-4-12_6-6_2-8_4
SBS,T2,4-4-4-8-6-6_2
SBS,T3,4-4-4-6-6-12
SBS,T4,4-6-4-6-4-8_7
SBT,T1,4-4-4-6-6-12
SBT,T2,4-4-4-12_6-6_2-8_4
SBT,T3,4-4-4-8-6-6_2
SBT,T4,4-6-4-6-4-8_7
SEW,T1,4-5-5-6_2-6-12
SEW,T2,4-5-5-6-6-6_2
SEW,T3,4-4-5-6_2-6-12
SEW,T4,4-5-4-6_2-6_2-12
SEW,T5,4-5-4-6-5-10
SEW,T6,4-4-4-10-5-6
SEW,T7,4-5-4-5-5-10
SEW,T8,5-5-5-6_2-5-6_2
SEW,T9,4-6_2-4-6_2-5-6_2
SEW,T10,5-6_2-6-6_2-6-6_2
SEW,T11,5-10_2-6_2-6_2-6_2-6_2
SFE,T1,5-5-5-5-6_2-12_2
SFE,T2,4-5-4-5-6-12_2
SFE,T3,4-5-4-5-12_2-*
SFE,T4,5-5-5-5-6_2-*
SFE,T5,5_2-6_2-6-6_2-6-6_2
SFE,T6,5_2-6_2-6-6_2-6-6_2
SFE,T7,5-5-5-5-6-12_2
SFF,T1,5-5_2-5-6-5-6
SFF,T2,5-5_2-5-6-5-6
SFF,T3,4-5-5-6-5-10
SFF,T4,4-5-5-6-5-10
SFF,T5,4-5-5-6-5-10
SFF,T6,4-6_2-5-5-5-5
SFF,T7,4-6-5-5-5-5
SFF,T8,4-5-5-6-5-10
SFG,T1,5-6-5-7-6-6_2
SFG,T2,4-7_2-5-6-5-6_2
SFG,T3,5-6-5-6-6-6_2
SFG,T4,4-6_2-4-6_2-5-10
SFG,T5,5-5_2-6-6_2-6-6_2
SFG,T6,5-5_2-6_2-6_2-6_2-6_2
SFG,T7,4-6-5-6_2-5-6_2
SFG,T8,4-6-4-6_2-5-10_2
SFG,T9,5-6-5-6-6_2-7_2
SFG,T10,5-5_2-6_2-6_2-6_2-6_2
SFG,T11,4-6-4-6_2-5-6
SFG,T12,4-6_2-4-6_2-5-10_2
SFH,T1,4-6_2-5-6-5-6
SFH,T2,4-5-4-5-14_6-*
SFH,T3,5-6_2-5-6_2-5_2-6
SFH,T4,4-5-4-5-6-14_6
SFH,T5,4-6_2-5-6-5-6
SFH,T6,5-6-5-6-5_2-6
SFH,T7,5-6_2-5-6_2-6_2-14_6
SFH,T8,5-6-5-6-6-6_2
SFN,T1,4-6_2-5-6-5-6
SFN,T2,4-6_2-5-6-5-6
SFN,T3,5-6_2-5-6_2-6_2-14_6
SFN,T4,5-6-5-6-5_2-6
SFN,T5,5-6-5-6-6-6_2
SFN,T6,5-6_2-5-6_2-5_2-6
SFN,T7,4-5-4-5-14_6-*
SFN,T8,4-5-4-5-6-14_6
SFO,T1,4-6-4-6-6-12
SFO,T2,4-4-4-8-6_3-8
SFO,T3,4-4-4-12-6-6_3
SFO,T4,4-6-4-6_2-4-8
SFS,T1,5-6_2-5-10-5_2-6_2
SFS,T2,5-5-5-6-5-6_2
SFS,T3,5-5-5-5-5-6
SFS,T4,5-5-5-5-5_2-6
SFS,T5,4-5-5-6_2-10_2-12
SFS,T6,5-5-5-6-5_2-12_2
SFS,T7,4-5_2-5-6_2-10-12
SFS,T8,4-5-4-6_2-5-10_2
SFS,T9,4-5-4-6_2-5-10_2
SFS,T10,5-5-5-5_2-5-10
SFS,T11,5-5-5-6_2-5-10
SFS,T12,5-5-5-5_2-5-12_2
SFS,T13,4-5-4-10_2-5-5
SFS,T14,4-5-4-10_2-5-5
SFV,T1,4-5-5-8_2-5-10_2
SFV,T2,4-5-5-8_2-5-10_2
SFV,T3,5-5-5-5_2-5-10
SFV,T4,5-6_2-5-10_2-5_2-6
SFV,T5,5-6_2-5-10_2-5_2-6
SFV,T6,5-5-5-5-5_2-10_2
SFV,T7,5-5-5-5_2-5-10
SFV,T8,4-5_2-6_2-6_2-10-12
SFV,T9,4-5-5-6-5-8_2
SFV,T10,5-5-5-5-5-6
SFV,T11,4-5-5-6-5-8_2
SFV,T12,5-6_2-5-12_2-5_2-6
SFV,T13,4-5-5-6-5-8_2
SFV,T14,5-5-5-5-5-6
SFV,T15,4-5-4-6-5-10
SFV,T16,4-5-4-8-5-5
SFV,T17,4-5-4-6-5-10
SFV,T18,4-5-5-6_2-5-10_2
SFV,T19,4-5_2-6_2-6_2-10-12
SFV,T20,4-5-4-8-5-5
SFV,T21,5-6_2-5-12_2-5_2-6
SFV,T22,5-5-5-5-5_2-10_2
SFV,T23,5-5-5-5-5_2-10_2
SFV,T24,5-5-5-5-5_2-10_2
SFV,T25,5-6_2-5-10_2-5_2-6
SFV,T26,4-5-4-6_2-5-10_2
SFV,T27,5-6_2-5-10_2-5_2-6
SFV,T28,5-6_2-5-10_2-5_2-6
SFV,T29,5-5-5-5_2-5-10_3
SFV,T30,4-5-5-6_2-5-10_2
SFV,T31,4-5-5-6_2-5-10_2
SFV,T32,4-5-5-6_2-5-10_2
SFV,T33,5-6_2-5-10_2-5_2-6
SFV,T34,4-5-4-10_2-5-5
SFV,T35,5-5-5-5-5-6
SFV,T36,5-5-5-5-5-6
SFV,T37,5-5-5-5-5_2-10_2
SFV,T38,4-5-5-6_2-5-10_2
SFV,T39,5-5-5-5_2-5-10_3
SFV,T40,5-5-5-5_2-5-10_3
SFV,T41,4-5_2-6_2-6_2-10-10
SFV,T42,4-5-4-6_2-5-10_2
SFV,T43,4-5-5-6-5-8_2
SFV,T44,5-5-5-5-5-6
SFV,T45,5-6_2-5-10_2-5_2-6
SFV,T46,5-5-5-5_2-5-10_3
SFV,T47,5-5-5-5-5_2-10_2
SFV,T48,4-5-5-6_2-5-10_2
SFV,T49,5-5-5-5-5_2-10_2
SFV,T50,5-6_2-5-10_2-5_2-6
SFV,T51,5-5-5-5_2-5-10_3
SFV,T52,4-5_2-6_2-6_2-10-10
SFV,T53,5-5-5-5-5_2-10_2
SFV,T54,5-5-5-5_2-5-10_3
SFV,T55,5-6_2-5-10_2-5_2-6
SFV,T56,4-5-5-6_2-5-10_2
SFV,T57,4-5-5-6_2-5-10_2
SFV,T58,5-6_2-5-10_2-5_2-6
SFV,T59,5-5-5-5-5-6
SFV,T60,5-5-5-5_2-5-10_3
SFV,T61,4-5_2-6_2-6_2-10-10
SFV,T62,5-5-5-5-5-6
SFV,T63,5-5-5-5-5-6
SFV,T64,4-5_2-6_2-6_2-10-10
SFV,T65,4-5-5-6-5-8_2
SFV,T66,4-5-4-10_2-5-5
SFV,T67,5-5-5-5_2-5-10_3
SFV,T68,4-5-5-6_2-5-10_2
SFV,T69,4-5-5-6_2-5-10_2
SFV,T70,4-5-5-6-5-8_2
SFV,T71,5-5-5-5-5-6
SFV,T72,5-5-5-5_2-5-10_3
SFV,T73,4-5_2-6_2-6_2-10-10
SFV,T74,4-5-5-6-5-8_2
SFV,T75,5-5-5-5-5-6
SFV,T76,4-5-5-6-5-8_2
SFV,T77,4-5-5-6_2-5-10_2
SFV,T78,5-6_2-5-10_2-5_2-6
SFV,T79,5-5-5-5_2-5-10_3
SFV,T80,5-5-5-5_2-5-10_3
SFV,T81,4-5-5-6-5-8_2
SFV,T82,5-5-5-5-5-6
SFV,T83,5-6_2-5-10_2-5_2-6
SFV,T84,4-5-5-6-5-8_2
SFV,T85,5-5-5-5-5-6
SFV,T86,5-5-5-5-5-6
SFV,T87,4-5-5-6_2-5-10_2
SFV,T88,4-5-5-6-5-8_2
SFV,T89,5-5-5-5-5-6
SFV,T90,5-5-5-5_2-5-10_3
SFV,T91,4-5-5-6-5-8_2
SFV,T92,4-5-5-6_2-5-10_2
SFV,T93,5-5-5-5_2-5-10_3
SFV,T94,4-5-5-8_2-5-8_3
SFV,T95,4-5-5-8_2-5-8_3
SFV,T96,5-6_2-5-10_2-5_2-6
SFV,T97,5-5-5-5-5-6
SFV,T98,4-5_2-6_2-6_2-10-10
SFV,T99,4-5-5-6-5-8_2
SFW,T1,4-4-4-8-6-8
SFW,T2,4-4-4-8-6-8
SFW,T3,4-4-4-8-6-8
SGT,T1,4-6-5-5-5-5
SGT,T2,4-6-5-5-5-5
SGT,T3,4-6-5-5-5-5
SGT,T4,5-6-5-6-5-6
SIV,T1,4-4-4-8_2-8-8
SIV,T2,4-4-4-8_2-8-8
SIV,T3,4-4-4-8_2-8-8
SIV,T4,4-4-4-8_2-8-8
SOD,T1,4-4-6-6-6-6
SOF,T1,4-5-4-9-4-9
SOF,T2,4-5-4-9-4-9
SOF,T3,4-5-4-5-4-9
SOF,T4,4-5-4-5-4-9
SOF,T5,5-5-5-5-9-9
SOR,T1,4-5-4-6-4-8_2
SOR,T2,4-5-4-6-4-8_2
SOR,T3,5-8-5-8-5_2-6
SOR,T4,5-8_3-5-8_3-6-12_4
SOS,T1,4-8-4-8-8_4-12
SOS,T2,3-8_7-4-6_2-6_2-8
SOS,T3,3-4-3-8_2-6_2-*
SOV,T1,5-5-5_2-12_5-6-6
SOV,T2,4-5-4-6-4-12_6
SOV,T3,4-5-4-6-4-12_6
SOV,T4,4-5-4-5-4-12_6
SOV,T5,5-6-5-6_2-5-12_3
SOV,T6,4-6-4-6_2-4-10
SOV,T7,4-5_2-5-6-5-6
SOV,T8,4-5_2-6-6_2-6-6_2
SOV,T9,4-5_2-5-6-5-6
SOV,T10,4-5-5-6_2-5-6_2
SSF,T1,4-6-4-6_2-5-6
SSF,T2,5-6-5-6-6-6_2
SSF,T3,4-6_2-4-6_2-6-12_4
SSF,T4,5_2-6-6_2-6_2-6_2-6_2
SSO,T1,5-6-5-6-6-6_2
SSO,T2,5-6_2-5-6_2-6_2-18_6
SSO,T3,5-5-5-5_2-6-18_6
SSO,T4,5-*-5-*-5_2-*
SSO,T5,4-6_2-5-6-5-6
SSO,T6,5-6-5-6-6-6_2
SSO,T7,5-6_2-5-6_2-6_2-18_6
SSO,T8,5-5-5-5_2-6-18_6
SSO,T9,5-*-5-*-5_2-*
SSO,T10,4-6_2-5-6-5-6
SSO,T11,5-6-5-6-5_2-6
SSO,T12,5-6_2-5-6_2-5_2-6
SSO,T13,5-5-5-5-18_6-*
SSO,T14,5-5-5-5_2-18_6-*
SSO,T15,5-6-5-6-5_2-6
SSO,T16,5-6_2-5-6_2-5_2-6
SSO,T17,5-5-5-5-5-18_6
SSO,T18,5-5-5-5_2-5-18_6
SSO,T19,4-6_2-5-6-5-6
SSO,T20,4-6_2-5-6-5-6
SSY,T1,5-5-5-5-6_2-12_2
SSY,T2,4-5-4-5-6-12_2
SSY,T3,5_2-6_2-6-6_2-6-6_2
SSY,T4,4-5-4-5-12_2-*
SSY,T5,5_2-6_2-6-6_2-6-6_2
SSY,T6,5-5-5-5-6_2-*
SSY,T7,5-5-5-5-12_2-*
SSY,T8,5-5-5-5-6_2-12_2
STF,T1,5-5_2-5-6-5-6
STF,T2,4-5-5-6-5-10
STF,T3,4-5-5-6-5-10
STF,T4,4-6-5-5-5-5
STF,T5,4-6_2-5-5-5-5
STI,T1,4-5-4-6-5-6_2
STI,T2,4-8-5-8_2-5-8_2
STI,T3,4-5-4-5-4-8
STI,T4,5_2-5_2-6-6-10-10
STO,T1,5-6_2-5-6_2-6-8_2
STO,T2,5-6-5-6_2-6-6_2
STO,T3,5-6-5-6_2-6-6
STO,T4,5-6-6-6_2-6-6_2
STO,T5,5-6-6-6_2-6-6_2
STO,T6,5-6-5-6_2-6-6_2
STO,T7,5-6-5-6_2-6-6
STO,T8,5-6_2-5-6_2-6_2-6_2
STO,T9,5-6-5-6-6-6_2
STO,T10,5-6_2-6-6-6-6_2
STO,T11,5-6_2-6-6-6-6_2
STO,T12,4-6-5-6_3-6-6_3
STO,T13,4-6_2-5-6_3-6-6_3
STO,T14,4-6-5-6-6-6_2
STO,T15,4-6-5-6-6-6_2
STO,T16,4-5-5-6_2-6-6_2
STO,T17,4-6-5-6_3-6-6_3
STO,T18,4-6-5-6_2-6-6_2
STO,T19,4-6-5-6_2-5-6_2
STO,T20,4-6_2-5-6_3-6-6_3
STO,T21,4-6-5-6_2-6-6_2
STO,T22,4-5-5-6_2-6-6_2
STO,T23,4-6-5-6_2-5-6_2
STO,T24,4-5-4-5-6-6_2
STO,T25,4-6-4-6_2-5-6
STO,T26,4-6-4-6_2-5-6
STO,T27,4-6-4-6_2-5-6
STO,T28,4-6-4-6_2-5-6
STT,T1,4-5-5-7-6-9
STT,T2,4-4-5-9-6-7
STT,T3,4-6-5-6-5-7
STT,T4,4-5-4-6-5-5
STT,T5,4-4-4-9-5-7
STT,T6,4-5-4-7-5-9
STT,T7,4-6-4-6-5-7
STT,T8,4-5-4-9-5-6
STT,T9,4-6-5-5-5-5
STT,T10,4-6-4-6-5-5
STT,T11,5-5_2-5-6-6-6
STT,T12,4-5-4-9-5-5
STT,T13,4-4-5-6-5-9
STT,T14,5-5-5-6-5-7
STT,T15,4-5-5-6-5-9
STT,T16,4-6_2-5-5-5-5
STW,T1,4-5-4-8-4-10
STW,T2,4-5-4-8-4-10
STW,T3,4-5-4-5-4-8
STW,T4,4-5-4-5-4-10
STW,T5,5-5-5-5-8-10
SVR,T1,5-*-5_2-*-10-*
SVR,T2,5-5-5-5_2-5-6
SVR,T3,5-5-5-10-5_2-10
SVR,T4,4-5-5-6-5-10_2
SVR,T5,5-*-5-*-5-*
SVR,T6,5-6_2-5-10_3-5-12_3
SVR,T7,4-5-5-6-5-10_2
SVR,T8,5-5-5-5-5_2-10_2
SVR,T9,5-5_2-5-10_2-5-11
SVR,T10,5-5-5-5_2-5-10_2
SVR,T11,5-5-5-5-5-10
SVR,T12,5-6-5-6-5-10_2
SVR,T13,5-*-5-*-5-*
SVR,T14,5-6-5-6-5-10_2
SVR,T15,4-5-5-6-5-10_2
SVR,T16,5-5-5-6-5-10
SVR,T17,5-5-5-6-5-10_2
SVR,T18,4-5-5-6-5-10_2
SVR,T19,5-5-5-5-5_2-10
SVR,T20,5-5-5-5_2-5-10_3
SVR,T21,5-5_2-5-10_3-5-12_3
SVR,T22,5-*-5-*-5-*
SVR,T23,5-6-5-10_2-5_2-6
SVV,T1,4-5-5-5-6-8
SVV,T2,4-4-5-6-5-8
SVV,T3,4-5-5-6-6-6
SVV,T4,4-5-4-6-5-6
SVV,T5,5-6-6-6-6-6
SVV,T6,4-6-4-6-4-6
SVV,T7,4-6-4-6-4-6
SVY,T1,4-12-5_2-6_2-5_2-6_2
SVY,T2,4-12-5-6_2-5_2-6_2
SVY,T3,4-5-5-6_2-5-6_2
SVY,T4,4-5-5-6_2-5-6_2
SVY,T5,4_2-6-5-5-5-5
SVY,T6,4_2-6-5-5-5-5
SVY,T7,5-*-5-*-6-*
SVY,T8,4_2-6-5-5-5-5
SVY,T9,5-5-5-5-6-10_2
SVY,T10,5-5-5-5-6-10_2
SVY,T11,5-5-5-5-6-10_2
SVY,T12,5-5-5-5-6-10_2
SVY,T13,4-5-4-5-6-10_2
SVY,T14,4-5-4-5-6-10_2
SVY,T15,4-5-4-5-6-10_2
SVY,T16,4-5-4-5-6-10_2
SVY,T17,4-*-4-*-4-*
SVY,T18,5-6_2-5-6_2-5-6_2
SVY,T19,4-6_2-4-6_2-4-6_2
SVY,T20,5-6_2-5-6_2-5-6_2
SVY,T21,5-6_2-5-6_2-5-6_2
SVY,T22,4-14_2-4-14_2-4-14_2
SVY,T23,4-14_2-4-14_2-4-14_2
SVY,T24,4-6_2-4-6_2-4-6_2
SVY,T25,4-6_2-4-6_2-4-6_2
SVY,T26,5-6_2-5-6_2-5-6_2
SVY,T27,5-6_2-5-6_2-5-6_2
SWY,T1,4-8-4-8-6-6
SWY,T2,4-4-4-6-6-8
SWY,T3,4-4-4-6-6-8
SYT,T1,4-6-4-6-4-8
SYT,T2,4-6-4-6-4-24_384
SYT,T3,4-6-4-6-4-8
SYT,T4,4-8-4-8-4-24_768
